Unnamed: 0	CTRL_4H	CTRL_24H	SWTX143_50mpk_4h	SWTX143_50mpk_24h	SWTX143_25mpk_4h	SWTX143_25mpk_24h	SWTX143_10mpk_4h	SWTX143_10mpk_24h
EXOSC10	0.00843340470695353	0.0088984120372163	0.00906619502363173	0.0071082177341098	0.0084704947535286	0.00854230745169263	0.0094024200501986	0.006963235142275
LOC105376736	0.0004282622320868	0.000476906142520267	0.0003774759805554	0.0004077635388651	0.000360925604703967	0.000420490195464333	0.0004092337534189	0.000258408256924333
MTOR	0.0115619199968809	0.0103428202682983	0.0104268091928149	0.00985406899916567	0.0092698148670809	0.00988283019482633	0.0112557545990265	0.0121870735310463
MTOR-AS1	0.000305073742708433	0.0003096980836352	0.000212404818191967	0.000321926608880333	0.000273931556043667	0.0002967615223692	0.000329512314756	0.0004579857575832
ANGPTL7	3.37122023420097E-05	2.16055227856213E-05	3.4761344369227E-05	2.88548293009531E-05	3.5941032631719E-05	2.14129249486667E-05	3.17402247441841E-05	2.25546001488565E-05
UBIAD1	0.00247701708433723	0.0025036040251577	0.00307468504381657	0.00264105952618947	0.00261546299191213	0.00286076193485753	0.00260459700899603	0.00271449058243723
DISP3	5.29064959383385E-05	0.000122375529165091	0.000209325342170933	0.0002261195190509	0.000104250360980141	0.000184677571677913	0.000197121366270167	0.000114347114321333
LOC101929181	5.98777296760017E-06	4.46318984177993E-06	0	7.05571901304603E-06	9.10125142207053E-06	0	0	0
FBXO2	0.0209689960309469	0.0270726792221125	0.0202048276140675	0.018783628809924	0.0229488681316826	0.0222160693746535	0.0273441717806216	0.0210144028505451
FBXO44	0.00677437554132737	0.00894577552121304	0.0117736071437637	0.00978403255484043	0.0107179647167213	0.0102373998889948	0.010500567332959	0.00795557553973437
FBXO6	0.0008669478570872	0.0012764379120345	0.00124949094990523	0.000918680699451167	0.00130311567813133	0.00104415920790277	0.00103881518976123	0.000924672080254133
MAD2L2	0.0026372026806385	0.0035913448559254	0.0030789802383454	0.00186928901838507	0.00314144395386437	0.00292033887925627	0.00312976570826943	0.00286605761816447
DRAXIN	2.12170223933369E-05	1.25726068042948E-05	2.81803620918123E-05	7.05571901304603E-06	0	2.63452047470351E-05	1.33056994791904E-05	4.22454290445773E-06
AGTRAP	0.0053570657644056	0.00613470244285687	0.0060863872728193	0.004326962805205	0.00587872808571543	0.00530030521373657	0.00552209249850187	0.0041009230515625
C1orf167	0.000256472444323367	0.000532571298272833	0.000833370507661167	0.000668961815035367	0.000597886501066867	0.0006783385367593	0.000606889882326067	0.00037700124120593
LOC102724659	0	0	0	0	0	0	0	0
MTHFR	0.00139900630463627	0.00172077600210287	0.00280241799518453	0.00232435131209733	0.0019719380539374	0.00204543245878453	0.00191724393440227	0.001351327041867
CLCN6	0.0038698754317003	0.00420817315366077	0.0035675285871382	0.00326278554134733	0.0034155823056501	0.0031579316658498	0.0043361411361408	0.0039134852165143
NPPA-AS1	2.44707258838732E-05	2.0895096362343E-05	7.5091987684914E-06	0	1.75916967191486E-05	1.78712211391401E-05	1.87357489883287E-05	3.81844411464118E-05
NPPA	3.44235430220654E-05	2.92175859203912E-05	5.03693950017432E-05	7.5421606781911E-06	1.38721267357499E-05	3.43518662894384E-05	3.15424965047525E-05	2.25546001488565E-05
NPPB	0.0021204463502836	0.0024914346771768	0.000318625433446333	0.0002192093116215	0.0002566752437238	0.000391993862896633	0.000475677280787667	0.000606842899574196
PLOD1	0.0168699947628344	0.0168926476887098	0.0122034368451711	0.0082480661393207	0.0126516160400841	0.0145359697651751	0.0173885454562352	0.0127228405186743
MFN2	0.00990189402654203	0.00971922182508227	0.0108116023575291	0.00926628795372787	0.0093184246586095	0.0103569568341234	0.0105952464623047	0.0102889392679278
MIIP	0.00134704643726567	0.00165099937104467	0.0015104855616061	0.000868031179310333	0.00112656099709353	0.00152552264600803	0.0014440799388851	0.00111668486735223
MIR6729	0	0	0	0	0	0	0	0
TNFRSF8	2.18479496499684E-05	1.69765483345931E-05	5.03693950017432E-05	1.45978796912371E-05	1.95891925737034E-05	2.45743528422718E-05	8.7700584116819E-06	5.6564285310255E-06
MIR7846	0	0	0	0	0	0	0	0
TNFRSF1B	0.000401106970329567	0.000804326047606233	0.000788023806177767	0.0003242133056225	0.0005833271566915	0.000362564965503133	0.000518097161528167	0.000273590087014633
MIR4632	0	0	0	0	0	0	0	0
VPS13D	0.0121860769044009	0.0127144767141849	0.0174423714429948	0.0170542517761204	0.0177182179213597	0.0133303914247083	0.0138203315287451	0.0116715692185061
SNORA59B	0	0	0	0	0	0	0	0
SNORA59A	0	0	0	0	0	0	0	0
DHRS3	0.0175809589279986	0.0227045684500408	0.0557158127534119	0.0407455318588152	0.0519719128994287	0.0369203575678001	0.0298004277318641	0.0209491187895665
MIR6730	1.65406375426891E-05	8.65405877654487E-06	0.000107319772280898	3.57650367303752E-05	7.9890293092805E-05	7.59612324970468E-05	3.04410970953157E-05	2.53472574267464E-05
AADACL4	0	0	6.58098227741473E-06	0	5.86389890638287E-06	0	9.26901037444853E-06	0
AADACL3	0	0	0	0	0	0	0	0
C1orf158	3.10585462883701E-05	1.25726068042948E-05	0	0	0	6.7031317031317E-06	4.73336930694007E-06	5.6564285310255E-06
PRAMEF12	0	0	0	0	0	0	0	5.6564285310255E-06
PRAMEF1	0	0	0	0	0	0	0	0
PRAMEF11	0	0	0	0	0	0	0	0
HNRNPCL4	0	0	0	0	0	0	0	0
HNRNPCL3	0	0	0	0	0	0	0	0
HNRNPCL1	0	0	0	0	0	0	0	0
PRAMEF2	0	0	0	0	0	0	0	0
PRAMEF4	0	0	0	0	0	0	0	0
PRAMEF8	0	0	0	0	0	0	0	0
PRAMEF7	0	0	0	0	0	0	0	0
PRAMEF6	0	0	0	0	0	0	0	0
PRAMEF9	0	0	0	0	0	0	0	0
PRAMEF27	0	0	0	0	0	0	0	0
PRAMEF18	0	0	0	0	0	0	0	0
PRAMEF22	0	0	0	0	0	0	0	0
PRAMEF25	0	0	0	0	0	0	0	0
PRAMEF26	0	0	0	0	0	0	0	0
PRAMEF5	0	0	0	0	0	0	0	0
PRAMEF36P	0	0	0	0	0	0	0	0
PRAMEF34P	0	0	0	0	0	0	0	0
HNRNPCL2	9.95281713819223E-06	0	0	0	0	0	0	0
PRAMEF10	0	0	0	0	0	0	0	0
PRAMEF33P	0	0	0	0	0	0	0	0
PRAMEF15	0	0	0	0	0	0	0	0
PRAMEF14	0	0	0	0	0	0	0	0
PRAMEF13	0	0	0	0	0	0	0	0
PRAMEF19	0	0	0	0	0	0	0	0
PRAMEF17	0	0	0	0	0	0	0	0
PRAMEF20	0	0	0	0	0	0	0	0
LRRC38	0	0	1.56080506325163E-05	7.5421606781911E-06	0	0	0	0
PDPN	0.0133943096160617	0.0126845186308509	0.02010301620844	0.0168580363933032	0.016859157932373	0.0188486092809018	0.0180186937451709	0.0118714604930051
PRDM4	0.00470666682603403	0.0047457533178722	0.00447210990447957	0.00411470098044953	0.0044604146013151	0.0046294511447212	0.00452417378564697	0.0042753996133426
PRDM2	0.00380433689259183	0.00376015502406157	0.004378669642717	0.00407525266666237	0.00436081251695213	0.0043466501708743	0.00479520034732037	0.00311393781643603
KAZN	0.00235087258153673	0.0024868509944929	0.0016310580898127	0.00149470437802257	0.00187978393012153	0.00198414476960483	0.0026289195482806	0.0022942555207088
TMEM51-AS1	0.00149717402966313	0.00164759954796137	0.00116043999171773	0.000846618486570167	0.0011187230761839	0.0012708357326067	0.00242979026571993	0.00140163046554053
TMEM51	0.00526842401605763	0.00640265906465843	0.00333653104051927	0.0025143105379741	0.00452845896681813	0.00397973530959393	0.00628968055263927	0.0039765314107994
C1orf195	1.12642052551446E-05	8.21595326028157E-06	0	0	0	4.9322797983684E-06	0	0
FHAD1	4.30649720433052E-05	3.84755348224477E-05	6.41647494998826E-05	7.37668632885785E-05	3.13169903864691E-05	2.95066326406402E-05	7.27494598628166E-05	6.2149599866031E-05
EFHD2	0.0127010262911038	0.0153565905629126	0.0111793934880364	0.00776997431967817	0.0119599753737539	0.00922778418470493	0.00979443737251307	0.008565566595095
CTRC	0.000105070771376886	0.000148610026401721	0.000143133219153511	0.000103449064336194	0.000117828821579	0.000111703674775313	0.000137875334125974	8.04796571104042E-05
CELA2A	1.52292494257367E-05	4.19086893476493E-06	3.09212747172658E-05	2.17991102879071E-05	2.42132348189533E-05	0	9.26901037444853E-06	0
CELA2B	3.69659058325461E-05	5.92048465755424E-05	5.72889406746775E-05	8.8996696228546E-05	9.9332652598033E-05	8.58257920937836E-05	4.95815652908829E-05	9.88097143548324E-06
CASP9	0.000902447500338533	0.00108536314746033	0.00163708914898667	0.00111930499339097	0.0013822483320307	0.00140671486250363	0.00142494340722833	0.000941548924816167
DNAJC16	0.00314730188529443	0.00297984702924103	0.0030846403286627	0.00314994836350093	0.00349103710782847	0.00380860076691283	0.00405925150292183	0.00280078118956783
AGMAT	2.44707258838732E-05	2.98214760459029E-05	2.18942063621643E-05	2.22855519530521E-05	3.48480090390155E-05	3.62097643437719E-05	3.62758658116925E-05	2.96429143064497E-05
DDI2	0.000703254615623767	0.000412386296689033	0.000670326718815233	0.000681322904898733	0.000505940050772267	0.000455765315677133	0.0004938504789539	0.000657335722068367
RSC1A1	0.0004073917908243	0.0005401241130961	0.000364058919444933	0.0003691253396101	0.000445316580824867	0.000350950255111667	0.0005325626824981	0.000295018584493696
PLEKHM2	0.00998250853388447	0.0119783455975659	0.0101503630322932	0.00753733984964163	0.009704096974952	0.0101363462684676	0.0108547947977675	0.00909448273649207
SLC25A34	0.000284079306801433	0.000512055059115233	0.000370978465117867	0.000601618717511033	0.000550911913272233	0.0005515427135172	0.0004871120390675	0.0003752635726226
TMEM82	2.71243819375129E-05	2.92768342318729E-05	1.56080506325163E-05	1.50843213563822E-05	2.42132348189533E-05	2.95066326406402E-05	2.24712143697355E-05	1.83300572443987E-05
FBLIM1	0.0137580185302581	0.0159861372345133	0.018792176045331	0.0126930221930574	0.0177220115440487	0.0183880827789943	0.0198333301031888	0.0134813760857323
UQCRHL	0.0003241998489171	0.000326224566128333	0.000495846187853333	0.000291712268412533	0.000504671490819733	0.000425575866451833	0.000367518575369667	0.000313348641738096
FLJ37453	0.0004842307248491	0.0005113093050309	0.000753218724960767	0.000612229459211767	0.0006496389891854	0.000601440580826	0.0006067147654937	0.000426427425439133
SPEN	0.0172948424776645	0.0159542626384282	0.0154417459388571	0.014649976626756	0.0164699541113861	0.0152923813393374	0.0180803083638285	0.0140098745054273
MIR5096	0	0	7.5091987684914E-06	0	0	0	4.53564106750847E-06	0
ZBTB17	0.00214971229991623	0.00252613408124487	0.0026219865542132	0.00208572519159933	0.00241462465450163	0.00254084872695253	0.00280543531519087	0.00220572754645883
C1orf64	0	0	0	0	0	0	0	0
HSPB7	0.00188404100962467	0.00193969375345437	0.0049449310126635	0.0037284627859195	0.0034436001852772	0.00391086788124217	0.0033445201838792	0.00236015580875763
CLCNKA	5.94139029194112E-05	6.38338210265707E-05	0.000177432114114833	0.000116442107448361	7.91326538993536E-05	0.000100068263273813	6.70181866303433E-05	3.24355715843397E-05
CLCNKB	0.000121153534545567	0.000168309302838233	0.0002468713360134	0.000167728000285967	0.000129262953254933	0.000263245863853533	0.00013353742129788	0.000165112743150033
FAM131C	5.36178366183941E-05	3.39058086829011E-05	3.75022569946805E-05	1.4111438026092E-05	6.35384530347893E-05	3.12774845454035E-05	1.80390687861305E-05	1.97619428709665E-05
RSG1	0.000330045448821833	0.0003396141356537	0.000616117254161567	0.000610038156850167	0.000511880361193233	0.000627776474670667	0.0006044628073219	0.000355714971677367
FBXO42	0.0031959339094043	0.00312534454429363	0.0036277764354969	0.00254904415585267	0.00351894643877957	0.0032800149455222	0.0033241015939701	0.00266414966538293
SZRD1	0.023636971613585	0.0257404411516244	0.0252370188623772	0.0227763365939555	0.0257117774805577	0.024966772787705	0.0263883416055318	0.0260753270819603
SPATA21	2.05056817132811E-05	4.46318984177993E-06	1.40901810459061E-05	1.4111438026092E-05	4.62404224524997E-06	6.7031317031317E-06	4.23441734417343E-06	0
NECAP2	0.005285304806983	0.00634827337876177	0.0064268492158985	0.0047493655020684	0.00596140221714757	0.0061359752113553	0.00674315596864513	0.00440115718648787
CROCCP3	0.00101422961139887	0.00125035675811367	0.00160983700338593	0.0013917459645107	0.00165741451529543	0.0015319418588472	0.00184621560661303	0.0011876604499592
LOC440570	7.93008834118413E-06	2.56306071111379E-05	0	2.22855519530521E-05	2.54530914800862E-05	1.96420730439034E-05	1.3202203995287E-05	8.44908580891547E-06
LOC100132147	0	0	0	0	0	0	0	0
FAM231B	3.96504417059207E-06	0	0	0	0	0	4.23441734417343E-06	0
MIR3675	0	0	0	0	0	0	0	0
NBPF1	0.00535833277466527	0.00507763330995173	0.00781211737032513	0.00634768192351413	0.00685018727210213	0.0066113462670492	0.00862600993258553	0.00518850545654663
CROCCP2	0.0012540501249364	0.00147988472445707	0.00229281618282507	0.00193527281503133	0.00183777563671147	0.00225758051413913	0.00239882242847673	0.00133096779869817
MST1P2	0.000781021845702933	0.0008345263808569	0.00132238794121243	0.0009482218083632	0.0010062472327521	0.00127604262036667	0.0012131375699925	0.00082157384182743
FAM231A	0	0	0	0	0	0	0	0
FAM231C	0	0	0	0	0	0	0	0
ESPNP	3.96504417059207E-06	0	1.56080506325163E-05	0	0	0	8.7700584116819E-06	0
MST1L	8.01112912992754E-05	6.78589053520873E-05	0.000179499906804911	0.0001172195722807	0.0001617780820401	0.000132747714015717	0.000107424974302284	8.74968572927667E-05
LOC102724562	0	0	0	0	0	0	0	0
LOC105376805	9.00641084374667E-05	0.000102309355848966	0.000122338169817866	0.000123934361212273	9.99617031341908E-05	0.000108161970965807	8.92916727606264E-05	8.04796571104042E-05
CROCC	0.00216043774200837	0.002709168641274	0.00456649109248053	0.00404517520917087	0.0036564173905957	0.004000251919645	0.00404016821656827	0.0026943711689807
MFAP2	0.0085621235833717	0.0108699335073915	0.0136345077254766	0.01144130549446	0.0122176920299428	0.0153105181068329	0.0155835694791203	0.0114604728657705
ATP13A2	0.0083195743232791	0.00935000773483323	0.00966924041542903	0.00764473035421327	0.00850044421638753	0.00990811022776757	0.0116452732249883	0.0087447920567606
SDHB	0.00670279952847193	0.0065322464286368	0.00776887935954643	0.00939220136216707	0.008042894380948	0.0073266715793846	0.00653741078178277	0.0131954167624414
PADI2	0.000319350411183867	0.000477237711738733	0.0006993478237026	0.000618553200858667	0.000543128725596	0.000727494474040967	0.000577815597689267	0.000540938094766767
PADI1	0.0142793476781317	0.0210660321359906	0.0067004347949763	0.00530782653262487	0.010704887112565	0.0121439979559185	0.0187479012375626	0.0142002858642937
PADI3	0.000397253219402133	0.000586164423067	0.000159250773716967	9.63933453231475E-05	0.000360503349909867	0.000450560507222433	0.000633411134479233	0.000475853609672367
MIR3972	0	0	6.58098227741473E-06	0	0	0	9.46673861388013E-06	0
PADI4	3.96504417059207E-06	8.21595326028157E-06	6.58098227741473E-06	2.17991102879071E-05	2.42132348189533E-05	9.8645595967368E-06	1.83402925094655E-05	1.4105514339941E-05
PADI6	0	0	0	0	0	0	0	0
RCC2	0.0126912100420778	0.0119983989209666	0.0106870897865658	0.0083223028179265	0.0113318791673767	0.011960140150301	0.0137634537842912	0.00952022303665163
ARHGEF10L	0.00263970788997607	0.00304140818800713	0.00536754897034517	0.00422643239085963	0.00376345681935537	0.00383010281731633	0.00362560149210677	0.0032514484807705
ACTL8	0	0	0	0	0	8.00666154240327E-06	0	0
LOC101927876	0	0	0	0	0	0	0	0
IGSF21	7.93008834118413E-06	0	7.5091987684914E-06	1.4743391274861E-05	0	4.9322797983684E-06	0	2.97353553374963E-05
KLHDC7A	0.000507247889553133	0.000600288339666067	0.000167054799033233	0.00018806778557844	0.000181660940750667	0.000235606440169567	0.000327723497872767	0.000780715028248567
PAX7	0	0	3.09212747172658E-05	7.05571901304603E-06	0	0	0	0
TAS1R2	5.98777296760017E-06	4.19086893476493E-06	0	0	0	0	0	0
ALDH4A1	0.00142874108267693	0.00164651329483523	0.00143236515927893	0.00102607141431167	0.00148430218694523	0.00174540899285923	0.0018315177869687	0.0014455424491932
MIR4695	0	0	0	0	0	0	0	0
MIR1290	0	0	0	0	0	0	0	0
IFFO2	0.0030769084445163	0.0032588982252543	0.00252281669517507	0.002546134134469	0.00243834700854273	0.00228264081085163	0.0030607730849558	0.00353514191466353
UBR4	0.0376309171281567	0.0390639424712774	0.0428033740273062	0.0383321619914083	0.0390682376922551	0.0366389527996339	0.0419897223889486	0.0374638655475113
LOC101927895	0.000822299055566333	0.000711452866561933	0.0008246779958459	0.0005563699626011	0.000825302212932333	0.000877996351033867	0.0010557991727798	0.000599519916435067
EMC1	0.00891192478057647	0.00884806746075497	0.00797479661532687	0.00640736957789873	0.00788716416296703	0.0084703147534329	0.00982350735537854	0.00680474596344577
MRTO4	0.00491143882167547	0.00509434008691303	0.00585743692365813	0.0048936308096771	0.00539922647911913	0.0054643282498934	0.0051797388657944	0.00530043871123143
AKR7L	0.000118308171825334	0.000109045207951226	0.000291544228381033	0.000271954529454533	0.000184921767117648	0.000210012476352033	0.000170208743588433	0.000261499564351133
AKR7A3	4.95414992046431E-05	0.000105185908234959	0.000135500134372666	0.000118192455611038	6.61649994254845E-05	0.000129661942064013	0.000107622702541709	0.000101765926638985
LOC100506730	0.0005126356150838	0.0005617415962069	0.000851806255434333	0.000706722525340567	0.000756028449648467	0.000810041780079167	0.000901133497924367	0.000602924139626533
AKR7A2	0.00434412793660857	0.00487971767222857	0.0059196253610192	0.0049995211315239	0.0052899574893415	0.0061503346575983	0.00614361091019087	0.00488175184789797
PQLC2	0.0022693500382769	0.0028100820268633	0.0023180449617639	0.0016567947059839	0.0021474849434774	0.0022411226494041	0.00246715702797343	0.00221877093929637
CAPZB	0.0213032588069354	0.0206384243349119	0.0242930331788966	0.026239865424138	0.0256073554488867	0.0240241780039202	0.0211947239200588	0.033385818298832
LOC105378614	0	4.19086893476493E-06	0	0	0	6.7031317031317E-06	0	0
MINOS1	0.00220079372610677	0.00234897949911943	0.00267716396535007	0.00234429584094597	0.0026758170300946	0.00280487168513743	0.00295812261682427	0.00257306115815507
MINOS1-NBL1	0	0	0	0	0	0	0	0
RPS14P3	0.0001721177151103	0.000178656535368333	0.0001852361394311	0.000139700542731689	0.000315906794501433	0.00019390071691	0.000131901259251474	0.000318362499810371
NBL1	2.97471581714177E-05	3.83097502131994E-05	4.37884127243285E-05	2.91957593824742E-05	4.70397799083443E-05	6.24679229412116E-05	4.19036435602624E-05	2.5418371401992E-05
HTR6	2.64934546808813E-05	1.28449277113098E-05	3.87253000335239E-05	2.21400403694282E-05	1.95891925737034E-05	1.96420730439034E-05	2.7308079160579E-05	1.55373999665088E-05
